footnotesrising,"seems that ""digital scholarship"" inevitably becomes a discussion about future of the discipline, at least in history. others too? #AHA2015"
krosefalvo,Question for Wendy Chmieleski - what does finding these women do for feminist historians? #s159 #AHA2015
Jessifer,Maybe we should stop thinking about inviting people into a tent and work to get ourselves outside tents. #AHA2015 #s158
kos2,.@YAppelbaum notes the changing nature of increased acknowlement of  sources - revealing scholarhip techniques #AHA2015
vanessahistory,#AHA2015 153 Sartori on Marxism in the and for the non western world
jeriwieringa,Interesting convo about the future of a digital popular history. Imprt to remember that history has always had popular contributors #AHA2015
MickiKaufman,#s158 #aha2015 @YAppelbaum the strengths of historical prof are actually uniquely suited to public engagement (reaching segments of pop)
tejindersingh,"Wow @sree ""@NEHgov: Greenberg: Museums & filmmakers do a better job of engaging the public. Scholars __®contempt for public. #NEH50 #AHA2015"""
amandafrench,Need to not get distracted from important #altac & digital issues by  SUPER COOL actual historical content. http://j.mp/1AsJGL0»_ #aha2015
mtechman,"@bec2933 @jmcclurken I see no devaluing. Awesome advocacy spillover... The devaluing topic is bigger, backdrop complex. #aha2015"
peregrinekiwi,.@footnotesrising I see that happening in DigitalClassics as well. #aha2015 #scsaia
drkorfhage,"Develop an interesting question first, then pick the tools you need: disciplines, methodologies, etc.  #aha2015"
MickiKaufman,#s158 #aha2015 @adelinekoh asks a linguistic followup: -how- are history practices and spec going to change in the face of the dig turn?
NEHgov,Greenberg: We have not succeed in talking to the public about the values that the humanities represent. #NEH50 #AHA2015
abbymullen,#s158 #aha2015 Citizen historians have been a part of historical community for much longer than digital tools have been around +
VLVarin,Major theme in #s155  is that #history job seekers need to diversify job history beyond academia to break into FEds #AHA2015 #altac
TamikaRicheson,"Mapping bodies and space in our work, Can DH answer our feminist questions? #AHA2015 #s159"
vanessahistory,#AHA2015 sartori: necessary to bring into focus early modern varieties of capitalism to understand mare's modern capitalism
amandafrench,"Elizabeth Atwell was a physician who ran for County Librarian in Naples, ON in 1880. Love her hat. http://j.mp/1AsK9ga»_ #aha2015 #s159"
Auricchio_Laura,"@NEHgov Burns: Humanities sits a bit outside of culture war, while art is usually center stage. #NEH50 #AHA2015. True. "
Jessifer,The discipline is going to change. How will it change? I'm not suggesting we assemble battalions in defense. @adelinekoh #AHA2015 #s158
Brockmann_S,G Davies Lenoble:States and indigenous polities competed for resources and power - not just story of resistance to state expansion #AHA2015
krosefalvo,"#1 Q: If DH alters the questions of historical work, can DH answer the questions of feminist historians? #twitterstorians #AHA2015 #s159"
davidsess,"Sartori: Capitalism for Marx is an entire form of life, a form of society, not an economic system or ideological commitment. #s153 #aha2015"
drkorfhage,Global microhistories become close to ethnographies  #aha2015
AHAhistorians,"Meet historians working in many fields (publishing, govt, public history &c) Coffee & snacks provided! http://bit.ly/1Ao6sT1»_ #aha2015"
NEHgov,"Greenberg: Reads off some key ideas from NEH founding legislation. ""Democracy demands wisdom and vision of its citizens."" #NEH50 #AHA2015"
VLVarin,"Ashley- take opportunities in social media, web development or office management. Everything will help resume #s155 #aha2015"
peregrinekiwi,.@footnotesrising Although #s158 is the first #dhist panel at #aha2015 that I've noticed going in this direction.
ncwhs,"#aha2015 #S187 is right up our alley: ""Representing #womenshistory to the Public,"" Today 11:30. Please livetweet! http://ow.ly/GJyps»_"
jaheppler,Ayers: How do we create space for this innovation? #s158 #aha2015
throughthe_veil,#s169 settler colonialism places Native peoples at the center of American history beyond the European colonial era. Yes! #aha2015
KathrynTomasek,Ed Ayers talks about work of Committee on Professional Evaluation of Digi Scholarship by Historians & draft guidelines #aha2015 #s158
NEHgov,Greenberg: There's some vision there. (You can read legislation here: http://www.neh.gov/about/history/national-foundation-arts-and-humanities-act-1965-pl-89-209»___™) #NEH50 #AHA2015
Pubhistorian,RT @adelinekoh: Why history? Because it's the field that creates stories of the past that affect and govern our present. Go #aha2015!
footnotesrising,"and now ""digital scholarship"" becomes a discussion of evaluation and tenure, yet again. can we talk about the stuff (too)? #AHA2015"
jenneobrien,"#AHA2015 #s153 Postone: for robust critical theory/criticism of modern capitalism, can't limit ourselves to any of it's hist. configurations"
HistoricallyUs,@monicalmercado notes who gets access and knowledge of digital tools = another feminist question for consideration #s159 #aha2015
drkorfhage,"Transnationalism doesn't replace all other things, but it does add things you can't find elsewhere.  #aha2015"
VLVarin,"Wasniewski- in interviews, we test written skills by having applicants write a museum label or an essay on the spot #s155 #aha2015"
jaheppler,".@historying Everyone focuses on tenure, but a bigger problem is the disconnect between hiring process and tenure process. #s158 #aha2015"
krosefalvo,Appreciating the kind of transparency @TamikaRicheson had in her presentation about process @monicalmercado #AHA2015 #s159
vanessahistory,#AHA2015 Sartori: subramahniam's move to disregard capitalism in order to understand early modern south Asia incredibly productive
MickiKaufman,#s158 #aha2015 Ed Ayers: how will we create a well-disciplined space within the discipline to deal with such open-ended promise ?
NEHgov,"Burns: How do you make the case for an agency that supports ""products"" that aren't initially market driven? #NEH50 #AHA2015"
MoniqueLaney,Siddiqi to Rawson: How might European colonization of unfamiliar territories have  influenced concepts and language of the moon? #AHA2015
abbymullen,"#s158 #aha2015 and I think rigorous dig methods (programming etc) do require training, more so than source research. -"
jaheppler,".@historying: When someone is hired in DH to do __£this,__Ñ department__Òs don__Òt know what __£this__Ñ is. #s158 #aha2015"
krosefalvo,How are the digital products of research as ongoing or as public? What do we DO with these? @TamikaRicheson @monicalmercado #AHA2015 #s159
MairinOdle,"#s169 Jacoby: need specificity in use of set-co as a model: NO treaties in Aust bt settlers and indigenous peoples, but 100s in US #AHA2015"
mdlapicone,Geraldine Davies Lenoble talking about Pehuenches as intermediaries between Araucan__a and Pampas. #AHA2015
drkorfhage,"Expats have often driven the conversation about ""creating Syria"" or ""creating Lebanon""  #aha2015"
davidsess,"Sartori: In early modern South Asia, there is no straight line that connects commercialization and capitalism. #s153 #aha2015"
TamikaRicheson,"Exploring a variety of digital toolkits until the product effectively answers our questions, working with librarians essential #AHA2015"
EdwiredMills,@ProfLauraDull @KathrynTomasek I'd like to see even more sessions by/for the community college historian. I'm greedy that way. #AHA2015
VLVarin,Giannotta- the advantage of Fed service is stability and job security. Downside is shrinking budgets #s155 #AHA2015
Jessifer,Interloping librarians. Digital historians. Non-historians. Citizen historians. The tent has more outliers than residents. #AHA2015 #s158
sgahistory,"Unicorns and mechanics - digital scholars are neither, they__Òre scholars - digital humanities #s158 #AHA2015"
MickiKaufman,#s158 #aha2015 @nolauren sees worrying walls being built in digital humanities. The __¥land grab__Ò of defining DH is related to power to hire.
lori_flori,Jane Hong: Repeal of Asian exclusion in 1950s didn't affect groups of Asians identically. Took longer for Indians and Koreans. #AHA2015
amwhisnant,I called attn to the resource available in the #altac community on probably EVERY R1 campus that is training PhDs. #s154 #aha2015 #altac
vanessahistory,#AHA2015 Sartori: Therefore even more urgent need to understand hoe capitalist relations emerged in the non - Atlantic world
mauracunningham,".@TMichaelLaw: Sometimes getting books can be a struggle. Reviewers eager to get started, ARCs never arrive from publishers. #AHA2015"
krosefalvo,These are NOT NEH funded projects. Let's be honest about how we get funding and where it comes from! @monicalmercado #s159 #AHA2015
footnotesrising,".@nolauren on walls being defended, and new ones being built around digital humanities. #AHA2015"
MarlaAtUmass,So happy that @rgfeal has raised the question about the dissertation. How/when can this change?? #aha2015 #s154
Jessifer,The problem with erecting walls and building tents is that the containers always exclude more people than they include. #AHA2015 #s158
amandafrench,"@atrubek @ColdWarScience Fascinating, right? Loved the story about refusing to review a 2-year-old book. #aha2015 #s158"
amwhisnant,".@rgfeal asks: why write a specialized diss, in this case? @rbthisted mentions failed ""doctor of arts"" degree in 70s. #s154 #aha2015 #altac"
throughthe_veil,#s169 Karl Jacoby: The danger of settler colonial framework is that it reinscribes settlers as the agents of history. #aha2015
_normaj,"yes @monicalmercado highlights that we not only have to be researchers, digital historians, but also promoters of the work! #s159 #aha2015"
krosefalvo,@TamikaRicheson says that her project is ongoing because she is learning the technology as she goes #s159 #AHA2015
NEHgov,"Sorin: Talks about a house museum that got a series of NEH grants. Went from $13,000 budget into an economic engine. #NEH50 #AHA2015"
vanessahistory,#AHA2015 Sartori: problem of transition. Has to be understood in radically different non national categories
amwhisnant,"My sugg wd be make change, allow flexibility in grad exp, but for goodness' sake don't call the degree something else. #s154 #aha2015 #altac"
Jessifer,"And when we talk about walls, disciplines, tents, exclusion, it usually happens mostly at the expense of marginalized groups. #AHA2015 #s158"
VLVarin,Historian from the @CIA now giving tailored advice for breaking into theCIA. Analyst positions abound for history peeps #AHA2015 #s155
jmulich,S. Van Vleet brings interesting perspective via discussion of settler col' in context of Qing era Chinese-Tibetan borderlands #AHA2015 #s169
NEHgov,"Sorin: Public humanities (museums, historical societies) can contribute economically to their communities. #NEH50 #AHA2015"
BenjaminEPark,".@ColdWarScience asks about non-solicited review, in light of the democratization. General tenor is solicited reviews still reign. #AHA2015"
amwhisnant,"There is no reason, IMHO, that the form/content of the PhD experience has got to remain static forever and always. #s154 #aha2015 #altac"
MickiKaufman,#s158 #aha2015  @KathrynTomasek speaks to the usefulness to US historians of thinking of the disc in international context
NEHgov,Grossman: Wants to talk about what NEH hasn't been able to accomplish--rather than failures. #NEH50 #AHA2015
sgahistory,"Building walls in DH? - I see it more like different flavors, or foci - I see the community overall is very open, big tent #s158 #AHA2015"
monicalmercado,".@tamikaricheson still work w/ UVA/Scholar's Lab when she moves to her t-t job. ""At the heart of our work is collaboration."" #aha2015 #s159"
sethoffenbach,Do u teach in a community college? Looking for a job at one? Join us to talk about teaching at 11:30 @ Hilton Sutton 2nd floor. #AHA2015
